points : 3995
rounding: 0
skipped lines: 1 3 7 8 18 19 24 29 30 35 39 40 48 50 54 58 61 63 65 66 68 69 70 72 73 80 82 85 93 97 101 105 108 109 110 113 114 119
"-1,0"
"-0,4449205949079909"
"-0,4444164355936475"
"-0,4439122762793042"
"-0,44340811696496085"
"-0,4429039576506175"
"-0,4423997983362742"
"-0,44189563902193085"
"-0,4413914797075876"
"-0,4408873203932442"
"-0,44038316107890085"
"-0,4398790017645575"
"-0,4393748424502141"
"-0,43887068313587074"
"-0,4383665238215274"
"-0,437862364507184"
"-0,4373582051928407"
"-0,43685404587849735"
"-0,436349886564154"
"-0,43584572724981074"
"-0,43534156793546747"
"-0,4348374086211242"
"-0,43433324930678086"
"-0,4338290899924375"
"-0,4333249306780942"
"-0,43282077136375086"
"-0,4323166120494075"
"-0,43181245273506413"
"-0,4313082934207208"
"-0,43080413410637747"
"-0,43029997479203413"
"-0,42979581547769086"
"-0,4292916561633475"
"-0,42878749684900425"
"-0,4282833375346609"
"-0,42777917822031764"
"-0,4272750189059743"
"-0,42677085959163086"
"-0,4262667002772876"
"-0,42576254096294425"
"-0,4252583816486009"
"-0,4247542223342576"
"-0,42425006301991425"
"-0,4237459037055709"
"-0,4232417443912276"
"-0,42273758507688425"
"-0,42223342576254097"
"-0,4217292664481976"
"-0,42122510713385425"
"-0,4207209478195109"
"-0,42021678850516764"
"-0,4197126291908243"
"-0,41920846987648097"
"-0,41870431056213764"
"-0,41820015124779436"
"-0,417695991933451"
"-0,4171918326191077"
"-0,4166876733047643"
"-0,416183513990421"
"-0,4156793546760776"
"-0,41517519536173425"
"-0,414671036047391"
"-0,41416687673304753"
"-0,4136627174187042"
"-0,4131585581043609"
"-0,4126543987900176"
"-0,4121502394756743"
"-0,411646080161331"
"-0,4111419208469876"
"-0,41063776153264425"
"-0,4101336022183009"
"-0,4096294429039576"
"-0,40912528358961425"
"-0,408621124275271"
"-0,40811696496092764"
"-0,4076128056465843"
"-0,407108646332241"
"-0,4066044870178976"
"-0,40610032770355425"
"-0,4055961683892109"
"-0,4050920090748676"
"-0,40458784976052425"
"-0,404083690446181"
"-0,40357953113183764"
"-0,40307537181749437"
"-0,40257121250315103"
"-0,4020670531888077"
"-0,40156289387446426"
"-0,4010587345601209"
"-0,4005545752457776"
"-0,4000504159314342"
"-0,39954625661709087"
"-0,39904209730274753"
"-0,3985379379884042"
"-0,39803377867406087"
"-0,39752961935971753"
"-0,39702546004537426"
"-0,3965213007310309"
"-0,3960171414166876"
"-0,3955129821023442"
"-0,3847575833963537"
"-0,3740021846903614"
"-0,3632467859843709"
"-0,39400050415931426"
"-0,3934963448449709"
"-0,39299218553062765"
"-0,3924880262162843"
"-0,391983866901941"
"-0,3914797075875977"
"-0,3909755482732543"
"-0,390471388958911"
"-0,3899672296445676"
"-0,38946307033022426"
"-0,3889589110158808"
"-0,3884547517015375"
"-0,3879505923871942"
"-0,38744643307285087"
"-0,3869422737585076"
"-0,38643811444416426"
"-0,3859339551298209"
"-0,3854297958154776"
"-0,38492563650113426"
"-0,38442147718679087"
"-0,3839173178724476"
"-0,3834131585581043"
"-0,38290899924376104"
"-0,3824048399294177"
"-0,3819006806150744"
"-0,38139652130073104"
"-0,3808923619863877"
"-0,3803882026720443"
"-0,37988404335770093"
"-0,37937988404335754"
"-0,3788757247290142"
"-0,37837156541467093"
"-0,3778674061003276"
"-0,3773632467859843"
"-0,37685908747164104"
"-0,37635492815729765"
"-0,3758507688429544"
"-0,37534660952861104"
"-0,37484245021426765"
"-0,3743382908999243"
"-0,373834131585581"
"-0,3733299722712376"
"-0,3728258129568942"
"-0,3723216536425509"
"-0,37181749432820754"
"-0,37131333501386427"
"-0,370809175699521"
"-0,37030501638517765"
"-0,3698008570708343"
"-0,369296697756491"
"-0,36879253844214765"
"-0,3682883791278043"
"-0,367784219813461"
"-0,3672800604991176"
"-0,36677590118477427"
"-0,366271741870431"
"-0,36576758255608766"
"-0,3652634232417443"
"-0,364759263927401"
"-0,36425510461305766"
"-0,3637509452987142"
"-0,3632467859843709"
"-0,36274262667002755"
"-0,36223846735568416"
"-0,3617343080413408"
"-0,36123014872699755"
"-0,3607259894126542"
"-0,36022183009831094"
"-0,3597176707839676"
"-0,35921351146962427"
"-0,358709352155281"
"-0,35820519284093766"
"-0,3577010335265943"
"-0,357196874212251"
"-0,3566927148979077"
"-0,3561885555835643"
"-0,355684396269221"
"-0,3551802369548776"
"-0,35467607764053427"
"-0,35417191832619094"
"-0,3536677590118476"
"-0,35316359969750427"
"-0,352659440383161"
"-0,35215528106881766"
"-0,3516511217544744"
"-0,35114696244013094"
"-0,3506428031257876"
"-0,3501386438114443"
"-0,3496344844971009"
"-0,3491303251827576"
"-0,3486261658684143"
"-0,34812200655407094"
"-0,3476178472397276"
"-0,3471136879253843"
"-0,34660952861104094"
"-0,3461053692966976"
"-0,3456012099823543"
"-0,345097050668011"
"-0,34459289135366766"
"-0,34408873203932433"
"-0,34358457272498105"
"-0,3430804134106377"
"-0,34257625409629444"
"-0,3420720947819511"
"-0,3415679354676078"
"-0,3410637761532645"
"-0,34055961683892116"
"-0,34005545752457783"
"-0,3395512982102345"
"-0,3390471388958911"
"-0,33854297958154767"
"-0,33803882026720433"
"-0,337534660952861"
"-0,33703050163851767"
"-0,3365263423241744"
"-0,33602218300983105"
"-0,3355180236954878"
"-0,33501386438114444"
"-0,3345097050668011"
"-0,3340055457524578"
"-0,33350138643811444"
"-0,3329972271237711"
"-0,3324930678094277"
"-0,3319889084950844"
"-0,33148474918074106"
"-0,3309805898663977"
"-0,3304764305520544"
"-0,32997227123771106"
"-0,3294681119233678"
"-0,32896395260902445"
"-0,3284597932946811"
"-0,3279556339803378"
"-0,3274514746659944"
"-0,32694731535165106"
"-0,3264431560373077"
"-0,32593899672296434"
"-0,32543483740862106"
"-0,3249306780942777"
"-0,3244265187799344"
"-0,3239223594655911"
"-0,3234182001512478"
"-0,3229140408369044"
"-0,32240988152256106"
"-0,3219057222082177"
"-0,3214015628938744"
"-0,32089740357953106"
"-0,3203932442651877"
"-0,3198890849508444"
"-0,31938492563650106"
"-0,3188807663221578"
"-0,31837660700781445"
"-0,3178724476934711"
"-0,3173682883791278"
"-0,31686412906478445"
"-0,31635996975044106"
"-0,3158558104360978"
"-0,31535165112175445"
"-0,3148474918074111"
"-0,3143433324930678"
"-0,31383917317872445"
"-0,313335013864381"
"-0,3128308545500377"
"-0,3123266952356944"
"-0,31182253592135106"
"-0,31131837660700773"
"-0,3108142172926644"
"-0,310310057978321"
"-0,3098058986639777"
"-0,30930173934963434"
"-0,30879758003529106"
"-0,30829342072094773"
"-0,30778926140660445"
"-0,3072851020922611"
"-0,3067809427779178"
"-0,3062767834635745"
"-0,3057726241492311"
"-0,3052684648348878"
"-0,3047643055205444"
"-0,30426014620620107"
"-0,30375598689185773"
"-0,3032518275775144"
"-0,30274766826317107"
"-0,3022435089488278"
"-0,30173934963448446"
"-0,3012351903201412"
"-0,3007310310057978"
"-0,30022687169145446"
"-0,2997227123771111"
"-0,2992185530627678"
"-0,2987143937484245"
"-0,2982102344340812"
"-0,29770607511973785"
"-0,2972019158053945"
"-0,2966977564910511"
"-0,2961935971767078"
"-0,2956894378623644"
"-0,29518527854802107"
"-0,29468111923367774"
"-0,29417695991933435"
"-0,29367280060499107"
"-0,2931686412906478"
"-0,2926644819763045"
"-0,29216032266196124"
"-0,2916561633476179"
"-0,2911520040332745"
"-0,2906478447189312"
"-0,29014368540458785"
"-0,28963952609024446"
"-0,2891353667759011"
"-0,2886312074615578"
"-0,28812704814721435"
"-0,28762288883287107"
"-0,2871187295185278"
"-0,2866145702041844"
"-0,28611041088984107"
"-0,28560625157549774"
"-0,2851020922611544"
"-0,284597932946811"
"-0,2840937736324677"
"-0,28358961431812435"
"-0,283085455003781"
"-0,2825812956894377"
"-0,2820771363750944"
"-0,28157297706075113"
"-0,2810688177464078"
"-0,2805646584320645"
"-0,28006049911772124"
"-0,2795563398033779"
"-0,2790521804890345"
"-0,27854802117469113"
"-0,2780438618603478"
"-0,27753970254600446"
"-0,2770355432316611"
"-0,27653138391731774"
"-0,27602722460297446"
"-0,2755230652886311"
"-0,2750189059742878"
"-0,2745147466599445"
"-0,2740105873456012"
"-0,2735064280312578"
"-0,27300226871691446"
"-0,27249810940257113"
"-0,27199395008822774"
"-0,2714897907738844"
"-0,2709856314595411"
"-0,27048147214519774"
"-0,2699773128308544"
"-0,2694731535165111"
"-0,26896899420216774"
"-0,2684648348878244"
"-0,2679606755734811"
"-0,26745651625913774"
"-0,2669523569447944"
"-0,2664481976304511"
"-0,26594403831610774"
"-0,2654398790017644"
"-0,26493571968742113"
"-0,2644315603730778"
"-0,26392740105873447"
"-0,2634232417443912"
"-0,26291908243004775"
"-0,2624149231157044"
"-0,2619107638013611"
"-0,26140660448701775"
"-0,2609024451726744"
"-0,2603982858583311"
"-0,25989412654398775"
"-0,25938996722964436"
"-0,2588858079153011"
"-0,2583816486009578"
"-0,2578774892866145"
"-0,25737332997227125"
"-0,2568691706579279"
"-0,2563650113435846"
"-0,2558608520292413"
"-0,25535669271489797"
"-0,2498109402571216"
"-0,24426518779934434"
"-0,23871943534156798"
"-0,2538442147718679"
"-0,2533400554575245"
"-0,25283589614318114"
"-0,2523317368288378"
"-0,25182757751449447"
"-0,2513234182001512"
"-0,2508192588858079"
"-0,2503150995714645"
"-0,24981094025712122"
"-0,24930678094277792"
"-0,2488026216284346"
"-0,24829846231409125"
"-0,24779430299974786"
"-0,24729014368540447"
"-0,2467859843710611"
"-0,24628182505671783"
"-0,24577766574237453"
"-0,24527350642803122"
"-0,24476934711368792"
"-0,24426518779934459"
"-0,24376102848500125"
"-0,24325686917065792"
"-0,24275270985631456"
"-0,24224855054197122"
"-0,24174439122762786"
"-0,24124023191328456"
"-0,24073607259894125"
"-0,24023191328459795"
"-0,23972775397025464"
"-0,2392235946559113"
"-0,23871943534156798"
"-0,23821527602722464"
"-0,2377111167128812"
"-0,23720695739853784"
"-0,2367027980841945"
"-0,23619863876985114"
"-0,23569447945550778"
"-0,23519032014116445"
"-0,23468616082682112"
"-0,2341820015124778"
"-0,2336778421981345"
"-0,2331736828837912"
"-0,23266952356944787"
"-0,23216536425510453"
"-0,23166120494076123"
"-0,2311570456264179"
"-0,23065288631207456"
"-0,23014872699773126"
"-0,22964456768338792"
"-0,22914040836904462"
"-0,22863624905470128"
"-0,22813208974035795"
"-0,22762793042601462"
"-0,22712377111167126"
"-0,2266196117973279"
"-0,22611545248298454"
"-0,22561129316864112"
"-0,2251071338542978"
"-0,22460297453995445"
"-0,21905722208217815"
"-0,21351146962440087"
"-0,20796571716662457"
"-0,22309049659692443"
"-0,22258633728258106"
"-0,22208217796823776"
"-0,22157801865389448"
"-0,22107385933955118"
"-0,22056970002520787"
"-0,22006554071086454"
"-0,2195613813965212"
"-0,21905722208217787"
"-0,21855306276783457"
"-0,21804890345349123"
"-0,2175447441391479"
"-0,21704058482480457"
"-0,2165364255104612"
"-0,21603226619611784"
"-0,2155281068817745"
"-0,21502394756743126"
"-0,21451978825308798"
"-0,2140156289387447"
"-0,21351146962440137"
"-0,21300731031005793"
"-0,21250315099571457"
"-0,21199899168137123"
"-0,2114948323670279"
"-0,21099067305268457"
"-0,21048651373834124"
"-0,20998235442399793"
"-0,2094781951096546"
"-0,20897403579531126"
"-0,20846987648096793"
"-0,20796571716662457"
"-0,2074615578522812"
"-0,20695739853793785"
"-0,2064532392235945"
"-0,20594907990925115"
"-0,2054449205949078"
"-0,2049407612805645"
"-0,2044366019662212"
"-0,20393244265187793"
"-0,20342828333753465"
"-0,20292412402319135"
"-0,20241996470884802"
"-0,20191580539450468"
"-0,20141164608016132"
"-0,20090748676581793"
"-0,20040332745147446"
"-0,1998991681371311"
"-0,1993950088227878"
"-0,1988908495084445"
"-0,1983866901941012"
"-0,1978825308797579"
"-0,19737837156541463"
"-0,19687421225107132"
"-0,196370052936728"
"-0,1958658936223846"
"-0,19536173430804124"
"-0,19485757499369785"
"-0,19435341567935452"
"-0,19384925636501119"
"-0,19334509705066785"
"-0,19284093773632455"
"-0,19233677842198124"
"-0,19183261910763796"
"-0,19132845979329466"
"-0,1908243004789513"
"-0,19032014116460794"
"-0,18981598185026458"
"-0,18931182253592124"
"-0,1888076632215779"
"-0,18830350390723458"
"-0,18779934459289116"
"-0,18729518527854785"
"-0,18679102596420458"
"-0,18628686664986127"
"-0,18578270733551794"
"-0,1852785480211746"
"-0,18477438870683124"
"-0,18427022939248788"
"-0,18376607007814452"
"-0,18326191076380116"
"-0,1827577514494578"
"-0,18225359213511447"
"-0,18174943282077116"
"-0,18124527350642783"
"-0,1807411141920845"
"-0,18023695487774122"
"-0,1797327955633979"
"-0,1792286362490546"
"-0,1787244769347113"
"-0,17822031762036797"
"-0,17771615830602464"
"-0,1772119989916813"
"-0,17670783967733797"
"-0,1762036803629946"
"-0,17569952104865125"
"-0,17519536173430783"
"-0,1746912024199645"
"-0,17418704310562116"
"-0,17368288379127786"
"-0,1731787244769346"
"-0,17267456516259133"
"-0,17217040584824805"
"-0,1716662465339047"
"-0,17116208721956136"
"-0,170657927905218"
"-0,17015376859087467"
"-0,16964960927653133"
"-0,169145449962188"
"-0,1686412906478447"
"-0,16813713133350136"
"-0,16763297201915803"
"-0,1671288127048147"
"-0,16662465339047136"
"-0,16612049407612806"
"-0,16561633476178472"
"-0,1651121754474414"
"-0,164608016133098"
"-0,1641038568187546"
"-0,16359969750441122"
"-0,16309553819006795"
"-0,16259137887572458"
"-0,15704562641794823"
"-0,1514998739601709"
"-0,14595412150239453"
"-0,1610789009326947"
"-0,16057474161835136"
"-0,16007058230400806"
"-0,15956642298966467"
"-0,15906226367532128"
"-0,1585581043609779"
"-0,15805394504663456"
"-0,15754978573229125"
"-0,15704562641794798"
"-0,15654146710360467"
"-0,15603730778926136"
"-0,15553314847491806"
"-0,15502898916057475"
"-0,15452482984623145"
"-0,1540206705318881"
"-0,15351651121754473"
"-0,1530123519032014"
"-0,15250819258885803"
"-0,15200403327451467"
"-0,1514998739601713"
"-0,15099571464582798"
"-0,1504915553314847"
"-0,14998739601714128"
"-0,14948323670279798"
"-0,14897907738845464"
"-0,14847491807411128"
"-0,14797075875976792"
"-0,1474665994454246"
"-0,14696244013108123"
"-0,14645828081673787"
"-0,14595412150239453"
"-0,14544996218805126"
"-0,144945802873708"
"-0,14444164355936473"
"-0,1439374842450214"
"-0,14343332493067804"
"-0,14292916561633467"
"-0,14242500630199134"
"-0,141920846987648"
"-0,14141668767330468"
"-0,14091252835896134"
"-0,140408369044618"
"-0,13990420973027465"
"-0,1394000504159313"
"-0,13889589110158795"
"-0,13839173178724462"
"-0,1378875724729013"
"-0,13738341315855787"
"-0,1368792538442146"
"-0,1363750945298713"
"-0,13587093521552798"
"-0,13536677590118465"
"-0,1348626165868413"
"-0,13435845727249793"
"-0,1338542979581546"
"-0,13335013864381126"
"-0,13284597932946793"
"-0,1323418200151246"
"-0,1318376607007813"
"-0,131333501386438"
"-0,1308293420720947"
"-0,1303251827577514"
"-0,12982102344340807"
"-0,12931686412906476"
"-0,12881270481472143"
"-0,1283085455003781"
"-0,1278043861860348"
"-0,12730022687169146"
"-0,12679606755734815"
"-0,12629190824300482"
"-0,12578774892866149"
"-0,12528358961431815"
"-0,12477943029997471"
"-0,12427527098563135"
"-0,123771111671288"
"-0,12326695235694464"
"-0,12276279304260129"
"-0,12225863372825793"
"-0,12175447441391457"
"-0,1212503150995713"
"-0,12074615578522803"
"-0,12024199647088477"
"-0,11973783715654146"
"-0,11923367784219814"
"-0,11872951852785482"
"-0,11822535921351149"
"-0,1177211998991681"
"-0,11721704058482472"
"-0,11671288127048134"
"-0,116208721956138"
"-0,11570456264179471"
"-0,1152004033274514"
"-0,1146962440131081"
"-0,11419208469876478"
"-0,11368792538442145"
"-0,11318376607007813"
"-0,11267960675573475"
"-0,11217544744139127"
"-0,1116712881270479"
"-0,11116712881270453"
"-0,11066296949836124"
"-0,11015881018401794"
"-0,10965465086967464"
"-0,10915049155533135"
"-0,10864633224098814"
"-0,10814217292664476"
"-0,10763801361230153"
"-0,10713385429795808"
"-0,10662969498361481"
"-0,10612553566927137"
"-0,10562137635492791"
"-0,10511721704058465"
"-0,1046130577262412"
"-0,10410889841189798"
"-0,10360473909755462"
"-0,10310057978321145"
"-0,10259642046886808"
"-0,10209226115452483"
"-0,10158810184018137"
"-0,10108394252583812"
"-0,10057978321149466"
"-0,09503403075371836"
"-0,08948827829594112"
"-0,08394252583816482"
"-0,0990673052684647"
"-0,09856314595412127"
"-0,09805898663977805"
"-0,09755482732543463"
"-0,0970506680110914"
"-0,09654650869674798"
"-0,09604234938240475"
"-0,09553819006806133"
"-0,09503403075371812"
"-0,09452987143937473"
"-0,09402571212503152"
"-0,0935215528106881"
"-0,09301739349634464"
"-0,09251323418200139"
"-0,09200907486765794"
"-0,09150491555331472"
"-0,09100075623897129"
"-0,09049659692462807"
"-0,08999243761028464"
"-0,08948827829594141"
"-0,08898411898159798"
"-0,08847995966725475"
"-0,08797580035291133"
"-0,0874716410385681"
"-0,08696748172422468"
"-0,08646332240988147"
"-0,08595916309553808"
"-0,08545500378119489"
"-0,08495084446685147"
"-0,08444668515250825"
"-0,08394252583816482"
"-0,08343836652382158"
"-0,08293420720947814"
"-0,08243004789513488"
"-0,08192588858079143"
"-0,08142172926644817"
"-0,08091756995210471"
"-0,08041341063776127"
"-0,07990925132341802"
"-0,07940509200907463"
"-0,07890093269473142"
"-0,07839677338038803"
"-0,07789261406604484"
"-0,07738845475170143"
"-0,07688429543735824"
"-0,07638013612301482"
"-0,07587597680867157"
"-0,07537181749432811"
"-0,07486765817998486"
"-0,07436349886564143"
"-0,07385933955129821"
"-0,07335518023695478"
"-0,07285102092261156"
"-0,07234686160826813"
"-0,07184270229392489"
"-0,07133854297958148"
"-0,07083438366523821"
"-0,07033022435089477"
"-0,0698260650365515"
"-0,06932190572220807"
"-0,06881774640786488"
"-0,06831358709352149"
"-0,0678094277791781"
"-0,06730526846483487"
"-0,06680110915049144"
"-0,06629694983614821"
"-0,06579279052180477"
"-0,06528863120746152"
"-0,06478447189311806"
"-0,06428031257877481"
"-0,06377615326443138"
"-0,06327199395008815"
"-0,06276783463574473"
"-0,0622636753214015"
"-0,06175951600705808"
"-0,061255356692714855"
"-0,06075119737837143"
"-0,0602470380640282"
"-0,05974287874968478"
"-0,05923871943534155"
"-0,058734560120998126"
"-0,0582304008066549"
"-0,057726241492311474"
"-0,057222082177968245"
"-0,05671792286362482"
"-0,05621376354928159"
"-0,05570960423493817"
"-0,05520544492059472"
"-0,05470128560625146"
"-0,05419712629190801"
"-0,048651373834131664"
"-0,043105621376354375"
"-0,037559868918578036"
"-0,052684648348878114"
"-0,052180489034534684"
"-0,05167632972019149"
"-0,051172170405848094"
"-0,05066801109150489"
"-0,05016385177716147"
"-0,04965969246281821"
"-0,049155533148474755"
"-0,048651373834131505"
"-0,048147214519788074"
"-0,04764305520544485"
"-0,04713889589110143"
"-0,0466347365767582"
"-0,046130577262414776"
"-0,04562641794807155"
"-0,045122258633728124"
"-0,04461809931938487"
"-0,04411394000504141"
"-0,04360978069069815"
"-0,04310562137635474"
"-0,04260146206201135"
"-0,042097302747668146"
"-0,04159314343332474"
"-0,041088984118981514"
"-0,04058482480463809"
"-0,04008066549029486"
"-0,03957650617595141"
"-0,03907234686160816"
"-0,0385681875472647"
"-0,03806402823292146"
"-0,037559868918578036"
"-0,03705570960423481"
"-0,036551550289891384"
"-0,036047390975548155"
"-0,03554323166120473"
"-0,0350390723468615"
"-0,03453491303251808"
"-0,03403075371817485"
"-0,033526594403831426"
"-0,0330224350894882"
"-0,032518275775144774"
"-0,032014116460801545"
"-0,03150995714645812"
"-0,031005797832114896"
"-0,03050163851777147"
"-0,029997479203428046"
"-0,029493319889084813"
"-0,02898916057474136"
"-0,028485001260398105"
"-0,02798084194605465"
"-0,027476682631711415"
"-0,02697252331736799"
"-0,026468364003024762"
"-0,02596420468868136"
"-0,02546004537433822"
"-0,02495588605999488"
"-0,024451726745651742"
"-0,02394756743130831"
"-0,023443408116965055"
"-0,017897655659188702"
"-0,012351903201411402"
"-0,00680615074363505"
"-0,02193093017393493"
"-0,0214267708595917"
"-0,020922611545248278"
"-0,02041845223090505"
"-0,019914292916561625"
"-0,019410133602218396"
"-0,01890597428787496"
"-0,018401814973531702"
"-0,01789765565918825"
"-0,017393496344844796"
"-0,0168893370305016"
"-0,016385177716158203"
"-0,015881018401815005"
"-0,015376859087471592"
"-0,014872699773128365"
"-0,01436854045878494"
"-0,01386438114444171"
"-0,013360221830098256"
"-0,012856062515755001"
"-0,012351903201411546"
"-0,011847743887068309"
"-0,011343584572724883"
"-0,010839425258381656"
"-0,010335265944038238"
"-0,00983110662969504"
"-0,009326947315351644"
"-0,008822788001008447"
"-0,008318628686665008"
"-0,00781446937232175"
"-0,007310310057978297"
"-0,00680615074363505"
"-0,006301991429291625"
"-0,005797832114948397"
"-0,005293672800604972"
"-0,004789513486261547"
"-0,004285354171918321"
"-0,0037811948575748955"
"-0,003277035543231657"
"-0,002772876228888203"
"-0,002268716914544947"
"-0,001764557600201493"
"-0,001260398285858292"
"-0,0007562389715148961"
"-0,000252079657171698"
"0,00025207965717171244"
"0,0007562389715149396"
"0,0012603982858583646"
"0,0017645576002015902"
"0,0022687169145449862"
"0,002772876228888184"
"0,00327703554323158"
"0,003781194857574813"
"0,004285354171918267"
"0,004789513486261523"
"0,0052936728006049765"
"0,0057978321149482325"
"0,006301991429291687"
"0,006806150743634943"
"0,007310310057978336"
"0,018065708763968798"
"0,028821107469961096"
"0,03957650617595156"
"0,008822788001008261"
"0,009326947315351516"
"0,00983110662969497"
"0,010335265944038226"
"0,01083942525838168"
"0,011343584572724937"
"0,011847743887068392"
"0,012351903201411628"
"0,012856062515755023"
"0,013360221830098221"
"0,013864381144441617"
"0,014368540458784867"
"0,014872699773128321"
"0,015376859087471577"
"0,015881018401815033"
"0,016385177716158286"
"0,01688933703050174"
"0,017393496344844998"
"0,017897655659188366"
"0,018401814973531536"
"0,0189059742878749"
"0,01941013360221812"
"0,01991429291656157"
"0,020418452230905024"
"0,02092261154524828"
"0,021426770859591736"
"0,02193093017393499"
"0,022435089488278444"
"0,022939248802621662"
"0,023443408116965058"
"0,023947567431308256"
"0,024451726745651665"
"0,024955886059994922"
"0,025460045374338373"
"0,02596420468868163"
"0,02646836400302506"
"0,02697252331736829"
"0,027476682631711713"
"0,02798084194605493"
"0,028485001260398327"
"0,028989160574741525"
"0,02949331988908492"
"0,02999747920342817"
"0,030501638517771625"
"0,031005797832114882"
"0,03150995714645834"
"0,032014116460801594"
"0,032518275775145045"
"0,0330224350894885"
"0,03352659440383167"
"0,03403075371817504"
"0,034534913032518204"
"0,03503907234686161"
"0,03554323166120487"
"0,03604739097554833"
"0,036551550289891585"
"0,037055709604235036"
"0,03755986891857829"
"0,03806402823292175"
"0,03856818754726497"
"0,03907234686160837"
"0,03957650617595156"
"0,04008066549029497"
"0,04058482480463822"
"0,04108898411898168"
"0,04159314343332494"
"0,04209730274766839"
"0,042601462062011645"
"0,0431056213763551"
"0,043609780690698326"
"0,044113940005041694"
"0,04461809931938487"
"0,045122258633728235"
"0,04562641794807167"
"0,04613057726241493"
"0,04663473657675838"
"0,04713889589110164"
"0,047643055205445095"
"0,04814721451978835"
"0,0486513738341318"
"0,04915553314847501"
"0,04965969246281841"
"0,0501638517771616"
"0,050668011091505025"
"0,05117217040584828"
"0,05167632972019173"
"0,05218048903453498"
"0,05268464834887841"
"0,05318880766322164"
"0,053692966977565065"
"0,06965801193177236"
"0,0856230568859742"
"0,1015881018401815"
"0,05520544492059487"
"0,05570960423493827"
"0,05621376354928153"
"0,05671792286362498"
"0,05722208217796824"
"0,057726241492311696"
"0,05823040080665515"
"0,0587345601209984"
"0,05923871943534182"
"0,05974287874968493"
"0,060247038064028244"
"0,060751197378371355"
"0,06125535669271477"
"0,06175951600705803"
"0,06226367532140148"
"0,06276783463574473"
"0,06327199395008819"
"0,06377615326443145"
"0,0642803125787749"
"0,0647844718931181"
"0,0652886312074615"
"0,0657927905218047"
"0,06629694983614813"
"0,06680110915049138"
"0,06730526846483484"
"0,06780942777917809"
"0,06831358709352152"
"0,06881774640786474"
"0,06932190572220817"
"0,06982606503655138"
"0,07033022435089477"
"0,07083438366523817"
"0,07133854297958138"
"0,07184270229392484"
"0,07234686160826809"
"0,07285102092261155"
"0,0733551802369548"
"0,07385933955129825"
"0,0743634988656415"
"0,07486765817998495"
"0,07537181749432816"
"0,07587597680867154"
"0,07638013612301474"
"0,07688429543735815"
"0,07738845475170139"
"0,07789261406604481"
"0,07839677338038804"
"0,0789009326947315"
"0,07940509200907475"
"0,07990925132341821"
"0,08041341063776142"
"0,0809175699521048"
"0,08142172926644801"
"0,08192588858079143"
"0,08243004789513468"
"0,08293420720947814"
"0,08343836652382158"
"0,08394252583816485"
"0,0844466851525083"
"0,08495084446685155"
"0,08545500378119497"
"0,08595916309553814"
"0,0864633224098815"
"0,08696748172422468"
"0,08747164103856812"
"0,08797580035291139"
"0,08847995966725483"
"0,0889841189815981"
"0,08948827829594155"
"0,0899924376102848"
"0,09049659692462825"
"0,09100075623897146"
"0,09150491555331486"
"0,09200907486765805"
"0,09251323418200148"
"0,09301739349634475"
"0,0935215528106882"
"0,09402571212503144"
"0,09452987143937487"
"0,0950340307537181"
"0,09553819006806151"
"0,09604234938240493"
"0,09654650869674812"
"0,09705066801109152"
"0,09755482732543473"
"0,09805898663977819"
"0,09856314595412145"
"0,0990673052684649"
"0,09957146458280816"
"0,1000756238971516"
"0,10057978321149487"
"0,1010839425258383"
"0,1015881018401815"
"0,10209226115452488"
"0,10259642046886808"
"0,10310057978321151"
"0,10360473909755474"
"0,10410889841189816"
"0,10461305772624141"
"0,10511721704058485"
"0,10562137635492812"
"0,10612553566927156"
"0,10662969498361476"
"0,10713385429795816"
"0,10763801361230135"
"0,10814217292664478"
"0,10864633224098824"
"0,10915049155533149"
"0,10965465086967495"
"0,1101588101840182"
"0,11066296949836166"
"0,11116712881270492"
"0,11167128812704831"
"0,11217544744139148"
"0,11267960675573484"
"0,11318376607007803"
"0,11368792538442149"
"0,11419208469876474"
"0,1146962440131082"
"0,11520040332745146"
"0,1157045626417949"
"0,12645996134778717"
"0,13721536005377574"
"0,147970758759768"
"0,1172170405848248"
"0,1177211998991682"
"0,11822535921351139"
"0,11872951852785485"
"0,1192336778421981"
"0,11973783715654156"
"0,12024199647088481"
"0,12074615578522827"
"0,12125031509957171"
"0,12175447441391496"
"0,12225863372825833"
"0,1227627930426015"
"0,12326695235694488"
"0,1237711116712881"
"0,12427527098563154"
"0,12477943029997479"
"0,12528358961431824"
"0,1257877489286615"
"0,12629190824300496"
"0,12679606755734824"
"0,12730022687169165"
"0,12780438618603485"
"0,12830854550037823"
"0,12881270481472143"
"0,1293168641290649"
"0,12982102344340815"
"0,1303251827577516"
"0,13082934207209482"
"0,13133350138643826"
"0,13183766070078148"
"0,1323418200151249"
"0,1328459793294681"
"0,1333501386438115"
"0,1338542979581549"
"0,13435845727249815"
"0,1348626165868416"
"0,13536677590118484"
"0,13587093521552832"
"0,13637509452987157"
"0,136879253844215"
"0,13738341315855826"
"0,13788757247290162"
"0,13839173178724481"
"0,13889589110158818"
"0,1394000504159314"
"0,13990420973027484"
"0,14040836904461812"
"0,14091252835896156"
"0,14141668767330481"
"0,14192084698764829"
"0,14242500630199154"
"0,14292916561633495"
"0,14343332493067815"
"0,14393748424502154"
"0,14444164355936473"
"0,14494580287370812"
"0,1454499621880513"
"0,1459541215023947"
"0,14645828081673812"
"0,14696244013108137"
